timestamp,n_taxis
2014-10-07T15:00:00Z,18698
2014-10-07T15:30:00Z,16193
2014-10-07T16:00:00Z,14544
2014-10-07T16:30:00Z,13864
2014-10-07T17:00:00Z,17041
2014-10-07T17:30:00Z,20434
2014-10-07T18:00:00Z,23029
2014-10-07T18:30:00Z,23711
2014-10-07T19:00:00Z,24817
2014-10-07T19:30:00Z,24933
2014-10-07T20:00:00Z,24002
2014-10-07T20:30:00Z,23651
2014-10-07T21:00:00Z,23764
2014-10-07T21:30:00Z,23224
2014-10-07T22:00:00Z,22020
2014-10-07T22:30:00Z,22214
2014-10-07T23:00:00Z,21446
2014-10-07T23:30:00Z,15974
2014-10-08T00:00:00Z,12484
2014-10-08T00:30:00Z,9130
2014-10-08T01:00:00Z,6693
2014-10-08T01:30:00Z,5333
2014-10-08T02:00:00Z,3820
2014-10-08T02:30:00Z,3065
2014-10-08T03:00:00Z,2511
2014-10-08T03:30:00Z,2299
2014-10-08T04:00:00Z,2318
2014-10-08T04:30:00Z,2125
2014-10-08T05:00:00Z,2484
2014-10-08T05:30:00Z,4358
2014-10-08T06:00:00Z,6790
2014-10-08T06:30:00Z,11660
2014-10-08T07:00:00Z,15780
2014-10-08T07:30:00Z,19516
2014-10-08T08:00:00Z,20307
2014-10-08T08:30:00Z,19954
2014-10-08T09:00:00Z,18254
2014-10-08T09:30:00Z,18010
2014-10-08T10:00:00Z,17206
2014-10-08T10:30:00Z,17213
2014-10-08T11:00:00Z,16691
2014-10-08T11:30:00Z,18259
2014-10-08T12:00:00Z,18151
2014-10-08T12:30:00Z,17555
2014-10-08T13:00:00Z,16944
2014-10-08T13:30:00Z,17728
2014-10-08T14:00:00Z,18074
2014-10-08T14:30:00Z,18993
2014-10-08T15:00:00Z,18695
2014-10-08T15:30:00Z,17191
2014-10-08T16:00:00Z,15023
2014-10-08T16:30:00Z,14164
2014-10-08T17:00:00Z,17004
2014-10-08T17:30:00Z,20361
2014-10-08T18:00:00Z,23633
2014-10-08T18:30:00Z,24661
2014-10-08T19:00:00Z,25754
2014-10-08T19:30:00Z,25671
2014-10-08T20:00:00Z,25156
2014-10-08T20:30:00Z,24961
2014-10-08T21:00:00Z,24938
2014-10-08T21:30:00Z,24851
2014-10-08T22:00:00Z,24683
2014-10-08T22:30:00Z,23411
2014-10-08T23:00:00Z,20599
2014-10-08T23:30:00Z,17147
2014-10-09T00:00:00Z,13602
2014-10-09T00:30:00Z,10452
2014-10-09T01:00:00Z,7836
2014-10-09T01:30:00Z,6040
2014-10-09T02:00:00Z,4981
2014-10-09T02:30:00Z,3613
2014-10-09T03:00:00Z,2923
2014-10-09T03:30:00Z,2632
2014-10-09T04:00:00Z,2912
2014-10-09T04:30:00Z,2577
2014-10-09T05:00:00Z,2921
2014-10-09T05:30:00Z,4679
2014-10-09T06:00:00Z,6693
2014-10-09T06:30:00Z,12140
2014-10-09T07:00:00Z,15534
2014-10-09T07:30:00Z,19974
2014-10-09T08:00:00Z,20533
2014-10-09T08:30:00Z,19988
2014-10-09T09:00:00Z,19239
2014-10-09T09:30:00Z,18788
2014-10-09T10:00:00Z,17934
2014-10-09T10:30:00Z,18048
2014-10-09T11:00:00Z,17415
2014-10-09T11:30:00Z,18292
2014-10-09T12:00:00Z,18506
2014-10-09T12:30:00Z,18180
2014-10-09T13:00:00Z,17401
2014-10-09T13:30:00Z,18973
2014-10-09T14:00:00Z,19361
2014-10-09T14:30:00Z,19722
2014-10-09T15:00:00Z,19572
2014-10-09T15:30:00Z,17500
2014-10-09T16:00:00Z,15213
2014-10-09T16:30:00Z,14457
2014-10-09T17:00:00Z,17736
2014-10-09T17:30:00Z,21319
2014-10-09T18:00:00Z,23270
2014-10-09T18:30:00Z,24892
2014-10-09T19:00:00Z,26555
2014-10-09T19:30:00Z,26743
2014-10-09T20:00:00Z,26376
2014-10-09T20:30:00Z,26311
2014-10-09T21:00:00Z,26179
2014-10-09T21:30:00Z,26774
2014-10-09T22:00:00Z,26449
2014-10-09T22:30:00Z,25459
2014-10-09T23:00:00Z,23927
2014-10-09T23:30:00Z,21851
2014-10-10T00:00:00Z,18756
2014-10-10T00:30:00Z,14990
2014-10-10T01:00:00Z,13865
2014-10-10T01:30:00Z,10263
2014-10-10T02:00:00Z,7873
2014-10-10T02:30:00Z,6480
2014-10-10T03:00:00Z,5094
2014-10-10T03:30:00Z,4217
2014-10-10T04:00:00Z,4289
2014-10-10T04:30:00Z,3640
2014-10-10T05:00:00Z,3376
2014-10-10T05:30:00Z,5145
2014-10-10T06:00:00Z,7144
2014-10-10T06:30:00Z,11739
2014-10-10T07:00:00Z,15197
2014-10-10T07:30:00Z,19716
2014-10-10T08:00:00Z,20851
2014-10-10T08:30:00Z,20463
2014-10-10T09:00:00Z,19658
2014-10-10T09:30:00Z,19287
2014-10-10T10:00:00Z,17986
2014-10-10T10:30:00Z,17776
2014-10-10T11:00:00Z,17735
2014-10-10T11:30:00Z,18716
2014-10-10T12:00:00Z,19032
2014-10-10T12:30:00Z,17702
2014-10-10T13:00:00Z,17023
2014-10-10T13:30:00Z,18352
2014-10-10T14:00:00Z,19791
2014-10-10T14:30:00Z,20131
2014-10-10T15:00:00Z,18645
2014-10-10T15:30:00Z,16572
2014-10-10T16:00:00Z,14736
2014-10-10T16:30:00Z,13731
2014-10-10T17:00:00Z,17166
2014-10-10T17:30:00Z,20392
2014-10-10T18:00:00Z,22838
2014-10-10T18:30:00Z,23791
2014-10-10T19:00:00Z,25914
2014-10-10T19:30:00Z,26355
2014-10-10T20:00:00Z,25656
2014-10-10T20:30:00Z,25449
2014-10-10T21:00:00Z,25448
2014-10-10T21:30:00Z,25823
2014-10-10T22:00:00Z,25813
2014-10-10T22:30:00Z,26407
2014-10-10T23:00:00Z,26898
2014-10-10T23:30:00Z,26587
2014-10-11T00:00:00Z,25257
2014-10-11T00:30:00Z,23717
2014-10-11T01:00:00Z,22541
2014-10-11T01:30:00Z,19773
2014-10-11T02:00:00Z,19652
2014-10-11T02:30:00Z,16294
2014-10-11T03:00:00Z,13968
2014-10-11T03:30:00Z,12000
2014-10-11T04:00:00Z,10432
2014-10-11T04:30:00Z,6402
2014-10-11T05:00:00Z,4443
2014-10-11T05:30:00Z,3481
2014-10-11T06:00:00Z,3971
2014-10-11T06:30:00Z,5191
2014-10-11T07:00:00Z,6434
2014-10-11T07:30:00Z,8435
2014-10-11T08:00:00Z,10255
2014-10-11T08:30:00Z,13847
2014-10-11T09:00:00Z,14970
2014-10-11T09:30:00Z,18403
2014-10-11T10:00:00Z,19338
2014-10-11T10:30:00Z,21107
2014-10-11T11:00:00Z,20821
2014-10-11T11:30:00Z,21854
2014-10-11T12:00:00Z,21813
2014-10-11T12:30:00Z,22250
2014-10-11T13:00:00Z,21450
2014-10-11T13:30:00Z,21271
2014-10-11T14:00:00Z,20595
2014-10-11T14:30:00Z,20863
2014-10-11T15:00:00Z,20262
2014-10-11T15:30:00Z,21024
2014-10-11T16:00:00Z,19141
2014-10-11T16:30:00Z,17903
2014-10-11T17:00:00Z,19903
2014-10-11T17:30:00Z,22820
2014-10-11T18:00:00Z,24243
2014-10-11T18:30:00Z,25880
2014-10-11T19:00:00Z,26756
2014-10-11T19:30:00Z,26593
2014-10-11T20:00:00Z,25248
2014-10-11T20:30:00Z,23934
2014-10-11T21:00:00Z,23401
2014-10-11T21:30:00Z,24145
2014-10-11T22:00:00Z,25308
2014-10-11T22:30:00Z,26284
2014-10-11T23:00:00Z,27136
2014-10-11T23:30:00Z,27099
2014-10-12T00:00:00Z,26610
2014-10-12T00:30:00Z,25400
2014-10-12T01:00:00Z,23992
2014-10-12T01:30:00Z,22359
2014-10-12T02:00:00Z,21054
2014-10-12T02:30:00Z,18812
2014-10-12T03:00:00Z,16584
2014-10-12T03:30:00Z,14204
2014-10-12T04:00:00Z,11990
2014-10-12T04:30:00Z,7092
2014-10-12T05:00:00Z,4311
2014-10-12T05:30:00Z,3844
2014-10-12T06:00:00Z,3796
2014-10-12T06:30:00Z,4755
2014-10-12T07:00:00Z,4491
2014-10-12T07:30:00Z,5559
2014-10-12T08:00:00Z,6959
2014-10-12T08:30:00Z,9127
2014-10-12T09:00:00Z,11015
2014-10-12T09:30:00Z,13961
2014-10-12T10:00:00Z,15445
2014-10-12T10:30:00Z,17923
2014-10-12T11:00:00Z,18438
2014-10-12T11:30:00Z,19592
2014-10-12T12:00:00Z,19733
2014-10-12T12:30:00Z,19766
2014-10-12T13:00:00Z,19809
2014-10-12T13:30:00Z,19242
2014-10-12T14:00:00Z,18990
2014-10-12T14:30:00Z,18676
2014-10-12T15:00:00Z,18037
2014-10-12T15:30:00Z,16660
2014-10-12T16:00:00Z,15948
2014-10-12T16:30:00Z,15261
2014-10-12T17:00:00Z,17141
2014-10-12T17:30:00Z,19085
2014-10-12T18:00:00Z,20188
2014-10-12T18:30:00Z,20512
2014-10-12T19:00:00Z,20723
2014-10-12T19:30:00Z,20415
2014-10-12T20:00:00Z,19483
2014-10-12T20:30:00Z,19008
2014-10-12T21:00:00Z,17958
2014-10-12T21:30:00Z,18341
2014-10-12T22:00:00Z,18181
2014-10-12T22:30:00Z,17069
2014-10-12T23:00:00Z,15057
2014-10-12T23:30:00Z,13867
2014-10-13T00:00:00Z,11544
2014-10-13T00:30:00Z,9016
2014-10-13T01:00:00Z,6739
2014-10-13T01:30:00Z,5420
2014-10-13T02:00:00Z,4584
2014-10-13T02:30:00Z,3787
2014-10-13T03:00:00Z,3018
2014-10-13T03:30:00Z,2667
2014-10-13T04:00:00Z,2981
2014-10-13T04:30:00Z,2756
2014-10-13T05:00:00Z,2712
2014-10-13T05:30:00Z,3798
2014-10-13T06:00:00Z,5117
2014-10-13T06:30:00Z,7727
2014-10-13T07:00:00Z,9655
2014-10-13T07:30:00Z,12109
2014-10-13T08:00:00Z,13484
2014-10-13T08:30:00Z,15506
2014-10-13T09:00:00Z,15325
2014-10-13T09:30:00Z,15924
2014-10-13T10:00:00Z,14830
2014-10-13T10:30:00Z,14907
2014-10-13T11:00:00Z,14796
2014-10-13T11:30:00Z,15699
2014-10-13T12:00:00Z,15705
2014-10-13T12:30:00Z,15880
2014-10-13T13:00:00Z,15693
2014-10-13T13:30:00Z,16643
2014-10-13T14:00:00Z,16929
2014-10-13T14:30:00Z,17698
2014-10-13T15:00:00Z,17429
2014-10-13T15:30:00Z,17248
2014-10-13T16:00:00Z,16219
2014-10-13T16:30:00Z,15918
2014-10-13T17:00:00Z,17780
2014-10-13T17:30:00Z,19414
2014-10-13T18:00:00Z,21594
2014-10-13T18:30:00Z,24915
2014-10-13T19:00:00Z,24556
2014-10-13T19:30:00Z,22341
2014-10-13T20:00:00Z,22343
2014-10-13T20:30:00Z,21619
2014-10-13T21:00:00Z,21315
2014-10-13T21:30:00Z,19821
2014-10-13T22:00:00Z,17669
2014-10-13T22:30:00Z,15504
2014-10-13T23:00:00Z,14525
2014-10-13T23:30:00Z,10738
2014-10-14T00:00:00Z,8908
2014-10-14T00:30:00Z,6593
2014-10-14T01:00:00Z,5560
2014-10-14T01:30:00Z,4014
2014-10-14T02:00:00Z,3046
2014-10-14T02:30:00Z,2349
2014-10-14T03:00:00Z,1876
2014-10-14T03:30:00Z,1691
2014-10-14T04:00:00Z,1941
2014-10-14T04:30:00Z,1850
2014-10-14T05:00:00Z,2318
2014-10-14T05:30:00Z,4337
2014-10-14T06:00:00Z,6669
2014-10-14T06:30:00Z,11585
2014-10-14T07:00:00Z,15170
2014-10-14T07:30:00Z,19136
2014-10-14T08:00:00Z,20085
2014-10-14T08:30:00Z,19758
2014-10-14T09:00:00Z,18842
2014-10-14T09:30:00Z,18530
2014-10-14T10:00:00Z,16617
2014-10-14T10:30:00Z,17458
2014-10-14T11:00:00Z,16359
2014-10-14T11:30:00Z,17483
2014-10-14T12:00:00Z,17600
2014-10-14T12:30:00Z,17552
2014-10-14T13:00:00Z,17058
2014-10-14T13:30:00Z,17658
2014-10-14T14:00:00Z,18319
2014-10-14T14:30:00Z,18818
2014-10-14T15:00:00Z,18735
2014-10-14T15:30:00Z,17254
2014-10-14T16:00:00Z,15022
2014-10-14T16:30:00Z,14365
2014-10-14T17:00:00Z,16300
2014-10-14T17:30:00Z,19687
2014-10-14T18:00:00Z,22620
2014-10-14T18:30:00Z,23309
2014-10-14T19:00:00Z,23636
2014-10-14T19:30:00Z,23752
2014-10-14T20:00:00Z,23095
2014-10-14T20:30:00Z,23108
2014-10-14T21:00:00Z,23221
2014-10-14T21:30:00Z,23581
2014-10-14T22:00:00Z,22249
2014-10-14T22:30:00Z,19533
2014-10-14T23:00:00Z,17226
2014-10-14T23:30:00Z,13935
2014-10-15T00:00:00Z,11429
2014-10-15T00:30:00Z,8486
2014-10-15T01:00:00Z,6484
2014-10-15T01:30:00Z,5093
2014-10-15T02:00:00Z,4018
2014-10-15T02:30:00Z,3218
2014-10-15T03:00:00Z,2536
2014-10-15T03:30:00Z,2219
2014-10-15T04:00:00Z,2171
2014-10-15T04:30:00Z,2268
2014-10-15T05:00:00Z,2437
2014-10-15T05:30:00Z,4569
2014-10-15T06:00:00Z,6862
2014-10-15T06:30:00Z,11924
2014-10-15T07:00:00Z,15860
2014-10-15T07:30:00Z,19821
2014-10-15T08:00:00Z,20508
2014-10-15T08:30:00Z,20540
2014-10-15T09:00:00Z,19590
2014-10-15T09:30:00Z,18480
2014-10-15T10:00:00Z,17330
2014-10-15T10:30:00Z,18508
2014-10-15T11:00:00Z,17354
2014-10-15T11:30:00Z,18552
2014-10-15T12:00:00Z,18241
2014-10-15T12:30:00Z,18475
2014-10-15T13:00:00Z,17939
2014-10-15T13:30:00Z,18398
2014-10-15T14:00:00Z,18875
2014-10-15T14:30:00Z,19559
2014-10-15T15:00:00Z,19133
2014-10-15T15:30:00Z,16816
2014-10-15T16:00:00Z,14757
2014-10-15T16:30:00Z,14470
2014-10-15T17:00:00Z,17800
2014-10-15T17:30:00Z,21127
2014-10-15T18:00:00Z,22269
2014-10-15T18:30:00Z,22819
2014-10-15T19:00:00Z,23582
2014-10-15T19:30:00Z,26273
2014-10-15T20:00:00Z,25338
2014-10-15T20:30:00Z,24021
2014-10-15T21:00:00Z,26163
2014-10-15T21:30:00Z,23839
2014-10-15T22:00:00Z,22608
2014-10-15T22:30:00Z,24886
2014-10-15T23:00:00Z,20128
2014-10-15T23:30:00Z,16180
2014-10-16T00:00:00Z,13302
2014-10-16T00:30:00Z,10509
2014-10-16T01:00:00Z,8241
2014-10-16T01:30:00Z,5536
2014-10-16T02:00:00Z,4664
2014-10-16T02:30:00Z,3460
2014-10-16T03:00:00Z,2799
2014-10-16T03:30:00Z,2730
2014-10-16T04:00:00Z,2801
2014-10-16T04:30:00Z,2511
2014-10-16T05:00:00Z,2670
2014-10-16T05:30:00Z,4767
2014-10-16T06:00:00Z,7096
2014-10-16T06:30:00Z,12556
2014-10-16T07:00:00Z,16431
2014-10-16T07:30:00Z,21581
2014-10-16T08:00:00Z,21355
2014-10-16T08:30:00Z,21573
2014-10-16T09:00:00Z,20390
2014-10-16T09:30:00Z,20452
2014-10-16T10:00:00Z,19678
2014-10-16T10:30:00Z,18801
2014-10-16T11:00:00Z,17223
2014-10-16T11:30:00Z,18249
2014-10-16T12:00:00Z,17691
2014-10-16T12:30:00Z,17052
2014-10-16T13:00:00Z,16783
2014-10-16T13:30:00Z,18392
2014-10-16T14:00:00Z,18593
2014-10-16T14:30:00Z,19364
2014-10-16T15:00:00Z,19176
2014-10-16T15:30:00Z,16795
2014-10-16T16:00:00Z,15293
2014-10-16T16:30:00Z,14922
2014-10-16T17:00:00Z,17899
2014-10-16T17:30:00Z,21758
2014-10-16T18:00:00Z,24169
2014-10-16T18:30:00Z,24615
2014-10-16T19:00:00Z,26370
2014-10-16T19:30:00Z,26990
2014-10-16T20:00:00Z,26168
2014-10-16T20:30:00Z,25449
2014-10-16T21:00:00Z,25994
2014-10-16T21:30:00Z,27115
2014-10-16T22:00:00Z,26191
2014-10-16T22:30:00Z,25146
2014-10-16T23:00:00Z,24371
2014-10-16T23:30:00Z,23771
2014-10-17T00:00:00Z,19268
2014-10-17T00:30:00Z,15623
2014-10-17T01:00:00Z,12595
2014-10-17T01:30:00Z,10224
2014-10-17T02:00:00Z,7941
2014-10-17T02:30:00Z,6678
2014-10-17T03:00:00Z,5182
2014-10-17T03:30:00Z,4502
2014-10-17T04:00:00Z,4316
2014-10-17T04:30:00Z,3512
2014-10-17T05:00:00Z,3174
2014-10-17T05:30:00Z,4771
2014-10-17T06:00:00Z,6557
2014-10-17T06:30:00Z,11929
2014-10-17T07:00:00Z,14950
2014-10-17T07:30:00Z,19835
2014-10-17T08:00:00Z,20149
2014-10-17T08:30:00Z,19998
2014-10-17T09:00:00Z,19310
2014-10-17T09:30:00Z,18601
2014-10-17T10:00:00Z,17567
2014-10-17T10:30:00Z,17890
2014-10-17T11:00:00Z,17470
2014-10-17T11:30:00Z,18557
2014-10-17T12:00:00Z,18944
2014-10-17T12:30:00Z,17922
2014-10-17T13:00:00Z,17627
2014-10-17T13:30:00Z,18361
2014-10-17T14:00:00Z,19557
2014-10-17T14:30:00Z,19811
2014-10-17T15:00:00Z,19277
2014-10-17T15:30:00Z,16741
2014-10-17T16:00:00Z,14948
2014-10-17T16:30:00Z,14244
2014-10-17T17:00:00Z,17563
2014-10-17T17:30:00Z,21246
2014-10-17T18:00:00Z,23115
2014-10-17T18:30:00Z,24785
2014-10-17T19:00:00Z,26396
2014-10-17T19:30:00Z,26837
2014-10-17T20:00:00Z,26621
2014-10-17T20:30:00Z,26144
2014-10-17T21:00:00Z,26019
2014-10-17T21:30:00Z,26816
2014-10-17T22:00:00Z,26701
2014-10-17T22:30:00Z,26519
2014-10-17T23:00:00Z,26740
2014-10-17T23:30:00Z,26173
2014-10-18T00:00:00Z,25059
2014-10-18T00:30:00Z,24437
2014-10-18T01:00:00Z,22718
2014-10-18T01:30:00Z,20700
2014-10-18T02:00:00Z,19623
2014-10-18T02:30:00Z,16675
2014-10-18T03:00:00Z,14447
2014-10-18T03:30:00Z,12377
2014-10-18T04:00:00Z,10609
2014-10-18T04:30:00Z,6436
2014-10-18T05:00:00Z,4562
2014-10-18T05:30:00Z,3783
2014-10-18T06:00:00Z,3923
2014-10-18T06:30:00Z,5060
2014-10-18T07:00:00Z,5992
2014-10-18T07:30:00Z,8639
2014-10-18T08:00:00Z,10309
2014-10-18T08:30:00Z,13563
2014-10-18T09:00:00Z,14136
2014-10-18T09:30:00Z,16945
2014-10-18T10:00:00Z,17004
2014-10-18T10:30:00Z,19045
2014-10-18T11:00:00Z,19859
2014-10-18T11:30:00Z,21198
2014-10-18T12:00:00Z,21550
2014-10-18T12:30:00Z,21583
2014-10-18T13:00:00Z,21455
2014-10-18T13:30:00Z,21869
2014-10-18T14:00:00Z,21426
2014-10-18T14:30:00Z,21650
2014-10-18T15:00:00Z,21611
2014-10-18T15:30:00Z,20904
2014-10-18T16:00:00Z,18820
2014-10-18T16:30:00Z,17255
2014-10-18T17:00:00Z,19029
2014-10-18T17:30:00Z,22812
2014-10-18T18:00:00Z,24455
2014-10-18T18:30:00Z,26373
2014-10-18T19:00:00Z,27460
2014-10-18T19:30:00Z,27222
2014-10-18T20:00:00Z,25204
2014-10-18T20:30:00Z,24329
2014-10-18T21:00:00Z,24526
2014-10-18T21:30:00Z,25203
2014-10-18T22:00:00Z,25975
2014-10-18T22:30:00Z,27073
2014-10-18T23:00:00Z,27881
2014-10-18T23:30:00Z,28626
2014-10-19T00:00:00Z,28093
2014-10-19T00:30:00Z,26200
2014-10-19T01:00:00Z,25610
2014-10-19T01:30:00Z,23483
2014-10-19T02:00:00Z,21850
2014-10-19T02:30:00Z,19297
2014-10-19T03:00:00Z,16574
2014-10-19T03:30:00Z,14355
2014-10-19T04:00:00Z,12112
2014-10-19T04:30:00Z,7284
2014-10-19T05:00:00Z,4845
2014-10-19T05:30:00Z,3667
2014-10-19T06:00:00Z,3718
2014-10-19T06:30:00Z,4573
2014-10-19T07:00:00Z,5167
2014-10-19T07:30:00Z,6844
2014-10-19T08:00:00Z,7279
2014-10-19T08:30:00Z,9761
2014-10-19T09:00:00Z,11712
2014-10-19T09:30:00Z,14210
2014-10-19T10:00:00Z,15394
2014-10-19T10:30:00Z,18387
2014-10-19T11:00:00Z,19168
2014-10-19T11:30:00Z,20891
2014-10-19T12:00:00Z,21806
2014-10-19T12:30:00Z,22188
2014-10-19T13:00:00Z,22153
2014-10-19T13:30:00Z,21713
2014-10-19T14:00:00Z,21838
2014-10-19T14:30:00Z,21082
2014-10-19T15:00:00Z,20448
2014-10-19T15:30:00Z,20113
2014-10-19T16:00:00Z,18645
2014-10-19T16:30:00Z,17210
2014-10-19T17:00:00Z,18326
2014-10-19T17:30:00Z,20498
2014-10-19T18:00:00Z,20924
2014-10-19T18:30:00Z,21579
2014-10-19T19:00:00Z,22026
2014-10-19T19:30:00Z,22197
2014-10-19T20:00:00Z,19709
2014-10-19T20:30:00Z,18780
2014-10-19T21:00:00Z,18060
2014-10-19T21:30:00Z,17973
2014-10-19T22:00:00Z,16572
2014-10-19T22:30:00Z,14957
2014-10-19T23:00:00Z,12461
2014-10-19T23:30:00Z,10448
2014-10-20T00:00:00Z,8295
2014-10-20T00:30:00Z,6837
2014-10-20T01:00:00Z,4747
2014-10-20T01:30:00Z,3283
2014-10-20T02:00:00Z,2904
2014-10-20T02:30:00Z,2345
2014-10-20T03:00:00Z,1917
2014-10-20T03:30:00Z,1783
2014-10-20T04:00:00Z,2174
2014-10-20T04:30:00Z,2157
2014-10-20T05:00:00Z,2989
2014-10-20T05:30:00Z,4841
2014-10-20T06:00:00Z,7228
2014-10-20T06:30:00Z,11726
2014-10-20T07:00:00Z,14557
2014-10-20T07:30:00Z,17848
2014-10-20T08:00:00Z,18436
2014-10-20T08:30:00Z,18059
2014-10-20T09:00:00Z,18028
2014-10-20T09:30:00Z,17353
2014-10-20T10:00:00Z,16350
2014-10-20T10:30:00Z,16376
2014-10-20T11:00:00Z,16099
2014-10-20T11:30:00Z,16817
2014-10-20T12:00:00Z,16898
2014-10-20T12:30:00Z,16809
2014-10-20T13:00:00Z,16199
2014-10-20T13:30:00Z,16758
2014-10-20T14:00:00Z,17679
2014-10-20T14:30:00Z,18148
2014-10-20T15:00:00Z,18644
2014-10-20T15:30:00Z,17183
2014-10-20T16:00:00Z,16196
2014-10-20T16:30:00Z,15534
2014-10-20T17:00:00Z,18451
2014-10-20T17:30:00Z,20950
2014-10-20T18:00:00Z,23192
2014-10-20T18:30:00Z,24655
2014-10-20T19:00:00Z,24094
2014-10-20T19:30:00Z,23285
2014-10-20T20:00:00Z,22083
2014-10-20T20:30:00Z,21485
2014-10-20T21:00:00Z,21579
2014-10-20T21:30:00Z,21118
2014-10-20T22:00:00Z,20204
2014-10-20T22:30:00Z,16909
2014-10-20T23:00:00Z,13785
2014-10-20T23:30:00Z,11695
2014-10-21T00:00:00Z,9214
2014-10-21T00:30:00Z,6931
2014-10-21T01:00:00Z,5413
2014-10-21T01:30:00Z,4130
2014-10-21T02:00:00Z,3276
2014-10-21T02:30:00Z,2475
2014-10-21T03:00:00Z,2080
2014-10-21T03:30:00Z,1917
2014-10-21T04:00:00Z,2123
2014-10-21T04:30:00Z,1984
2014-10-21T05:00:00Z,2458
2014-10-21T05:30:00Z,4338
2014-10-21T06:00:00Z,6470
2014-10-21T06:30:00Z,11775
2014-10-21T07:00:00Z,15088
2014-10-21T07:30:00Z,19429
2014-10-21T08:00:00Z,20482
2014-10-21T08:30:00Z,19886
2014-10-21T09:00:00Z,19170
2014-10-21T09:30:00Z,18277
2014-10-21T10:00:00Z,17064
2014-10-21T10:30:00Z,16386
2014-10-21T11:00:00Z,16633
2014-10-21T11:30:00Z,17681
2014-10-21T12:00:00Z,18233
2014-10-21T12:30:00Z,17996
2014-10-21T13:00:00Z,16695
2014-10-21T13:30:00Z,16912
2014-10-21T14:00:00Z,18124
2014-10-21T14:30:00Z,18411
2014-10-21T15:00:00Z,19013
2014-10-21T15:30:00Z,17590
2014-10-21T16:00:00Z,15673
2014-10-21T16:30:00Z,14923
2014-10-21T17:00:00Z,17981
2014-10-21T17:30:00Z,21208
2014-10-21T18:00:00Z,23458
2014-10-21T18:30:00Z,24028
2014-10-21T19:00:00Z,24934
2014-10-21T19:30:00Z,25135
2014-10-21T20:00:00Z,24613
2014-10-21T20:30:00Z,24617
2014-10-21T21:00:00Z,25841
2014-10-21T21:30:00Z,24141
2014-10-21T22:00:00Z,23069
2014-10-21T22:30:00Z,21243
2014-10-21T23:00:00Z,18077
2014-10-21T23:30:00Z,15745
2014-10-22T00:00:00Z,12115
2014-10-22T00:30:00Z,9035
2014-10-22T01:00:00Z,7015
2014-10-22T01:30:00Z,5113
2014-10-22T02:00:00Z,4220
2014-10-22T02:30:00Z,3331
2014-10-22T03:00:00Z,2870
2014-10-22T03:30:00Z,2516
2014-10-22T04:00:00Z,2656
2014-10-22T04:30:00Z,2336
2014-10-22T05:00:00Z,2494
2014-10-22T05:30:00Z,5081
2014-10-22T06:00:00Z,8091
2014-10-22T06:30:00Z,13037
2014-10-22T07:00:00Z,16579
2014-10-22T07:30:00Z,19657
2014-10-22T08:00:00Z,20914
2014-10-22T08:30:00Z,20612
2014-10-22T09:00:00Z,20015
2014-10-22T09:30:00Z,19001
2014-10-22T10:00:00Z,17533
2014-10-22T10:30:00Z,17877
2014-10-22T11:00:00Z,16470
2014-10-22T11:30:00Z,18266
2014-10-22T12:00:00Z,17992
2014-10-22T12:30:00Z,17419
2014-10-22T13:00:00Z,16775
2014-10-22T13:30:00Z,17378
2014-10-22T14:00:00Z,18067
2014-10-22T14:30:00Z,19841
2014-10-22T15:00:00Z,18552
2014-10-22T15:30:00Z,16825
2014-10-22T16:00:00Z,14712
2014-10-22T16:30:00Z,14439
2014-10-22T17:00:00Z,17305
2014-10-22T17:30:00Z,20949
2014-10-22T18:00:00Z,22182
2014-10-22T18:30:00Z,23886
2014-10-22T19:00:00Z,25234
2014-10-22T19:30:00Z,24731
2014-10-22T20:00:00Z,25195
2014-10-22T20:30:00Z,25551
2014-10-22T21:00:00Z,26110
2014-10-22T21:30:00Z,24842
2014-10-22T22:00:00Z,23178
2014-10-22T22:30:00Z,23408
2014-10-22T23:00:00Z,21749
2014-10-22T23:30:00Z,17918
2014-10-23T00:00:00Z,13496
2014-10-23T00:30:00Z,10416
2014-10-23T01:00:00Z,8090
2014-10-23T01:30:00Z,5946
2014-10-23T02:00:00Z,4330
2014-10-23T02:30:00Z,3282
2014-10-23T03:00:00Z,2732
2014-10-23T03:30:00Z,2524
2014-10-23T04:00:00Z,2700
2014-10-23T04:30:00Z,2290
2014-10-23T05:00:00Z,2743
2014-10-23T05:30:00Z,4732
2014-10-23T06:00:00Z,7570
2014-10-23T06:30:00Z,12751
2014-10-23T07:00:00Z,16887
2014-10-23T07:30:00Z,20268
2014-10-23T08:00:00Z,21992
2014-10-23T08:30:00Z,21301
2014-10-23T09:00:00Z,20526
2014-10-23T09:30:00Z,19251
2014-10-23T10:00:00Z,18228
2014-10-23T10:30:00Z,18603
2014-10-23T11:00:00Z,18762
2014-10-23T11:30:00Z,19645
2014-10-23T12:00:00Z,20453
2014-10-23T12:30:00Z,19400
2014-10-23T13:00:00Z,18448
2014-10-23T13:30:00Z,18199
2014-10-23T14:00:00Z,18845
2014-10-23T14:30:00Z,18973
2014-10-23T15:00:00Z,17968
2014-10-23T15:30:00Z,15112
2014-10-23T16:00:00Z,13580
2014-10-23T16:30:00Z,12751
2014-10-23T17:00:00Z,15901
2014-10-23T17:30:00Z,19774
2014-10-23T18:00:00Z,21960
2014-10-23T18:30:00Z,23790
2014-10-23T19:00:00Z,24998
